,author_code,ebook_link,ebook_title,other_info,other_info.1,other_info.2,other_info.3,other_info.4,other_info.5,author_Name,author_Surname,clean_birth_year,clean_death_year,century,link_txt
144,a6905,/ebooks/17106,"Histoire fantastique du célèbre Pierrot
",<br/>,Écrite par le magicien Alcofribas; traduite du sogdien par Alfred Assollant,,,,,Assollant, Alfred,1827,1886,19,http://www.gutenberg.org/cache/epub/17106/pg17106.txt
145,a6905,/ebooks/16789,Hyacinthe,,,,,,,Assollant, Alfred,1827,1886,19,http://www.gutenberg.org/cache/epub/16789/pg16789.txt
146,a6905,/ebooks/17344,Rose d'Amour,,,,,,,Assollant, Alfred,1827,1886,19,http://www.gutenberg.org/cache/epub/17344/pg17344.txt
147,a47124,/ebooks/52929,"Mémoires touchant la vie et les écrits de Marie de Rabutin-Chantal, (6/6)",,,,,,,Aubenas, Joseph-Adolphe,,,,http://www.gutenberg.org/cache/epub/52929/pg52929.txt
148,a50896,/ebooks/9892,La Muette de Portici: Opéra en cinq actes,,,,,,,Auber, D. F. E. (Daniel François Esprit),1782,1871,19,http://www.gutenberg.org/cache/epub/9892/pg9892.txt
149,a5987,/ebooks/15305,L'influence d'un livre: Roman historique,,,,,,,Aubert de Gaspé, Philippe,1814,1841,19,http://www.gutenberg.org/cache/epub/15305/pg15305.txt
150,a25520,/ebooks/22751,Littérature Française (Première Année),<br/>,"Moyen-Âge, Renaissance, Dix-Septième Siècle",,,,,Aubert, Eugène,,,,http://www.gutenberg.org/cache/epub/22751/pg22751.txt
151,a46555,/ebooks/51787,Champavert: contes immoraux,,,,,,,Aubry, Adrien,,,,http://www.gutenberg.org/cache/epub/51787/pg51787.txt
152,a48542,/ebooks/55836,"La reine Victoria intime
",<br/>,Ouvrage illustré de 60 gravures d'après des photographies et des documents inédits,,,,,Aubry, J.-H.,1859,,19,http://www.gutenberg.org/cache/epub/55836/pg55836.txt
153,a41680,/ebooks/42421,L'art de faire le vin avec les raisins secs,,,,,,,Audibert, J.-F. (Joseph-François),1854,1921,19,http://www.gutenberg.org/cache/epub/42421/pg42421.txt
154,a9397,/ebooks/58501,L'Atelier de Marie-Claire,,,,,,,Audoux, Marguerite,1863,1937,19,http://www.gutenberg.org/cache/epub/58501/pg58501.txt
155,a33933,/ebooks/29476,"Lettres de Mmes. de Villars, de Coulanges et de La Fayette, de Ninon de L'Enclos et de Mademoiselle Aïssé
",<br/>,"accompagnées de notices bibliographiques, de notes explicatives par Louis-Simon Auger",,,,,Auger, L.-S. (Louis-Simon),1772,1829,19,http://www.gutenberg.org/cache/epub/29476/pg29476.txt
156,a41655,/ebooks/42377,"Œuvres Complètes de Chamfort (Tome 1)
",<br/>,Recueillies et publiées avec une notice historique sur la vie et les écrits de l'auteur.,,,,,Auguis, P. R. (Pierre René),1786,1846,19,http://www.gutenberg.org/cache/epub/42377/pg42377.txt
157,a41655,/ebooks/42695,"Œuvres complètes de Chamfort (Tome 2)
",<br/>,"Recueillies et publiées, avec une notice historique sur la vie et les écrits de l'auteur.",,,,,Auguis, P. R. (Pierre René),1786,1846,19,http://www.gutenberg.org/cache/epub/42695/pg42695.txt
158,a41655,/ebooks/43501,"Œuvres Complètes de Chamfort (Tome 3)
",<br/>,"Recueillies et publiées, avec une notice historique sur la vie et les écrits de l'auteur.",,,,,Auguis, P. R. (Pierre René),1786,1846,19,http://www.gutenberg.org/cache/epub/43501/pg43501.txt
159,a41655,/ebooks/43956,"Œuvres complètes de Chamfort (Tome 4)
",<br/>,"Recueillies et publiées, avec une notice historique sur la vie et les écrits de l'auteur.",,,,,Auguis, P. R. (Pierre René),1786,1846,19,http://www.gutenberg.org/cache/epub/43956/pg43956.txt
160,a41655,/ebooks/44373,"Œuvres Complètes de Chamfort (Tome 5)
",<br/>,"recueillies et publiées, avec une notice historique sur la vie et les écrits de l'auteur.",,,,,Auguis, P. R. (Pierre René),1786,1846,19,http://www.gutenberg.org/cache/epub/44373/pg44373.txt
161,a2894,/ebooks/8822,"Les grands orateurs de la Révolution
",<br/>,"Mirabeau, Vergniaud, Danton, Robespierre",,,,,Aulard, F.-A. (François-Alphonse),1849,1928,19,http://www.gutenberg.org/cache/epub/8822/pg8822.txt
162,a2894,/ebooks/8864,Mémoires secrets de Fournier l'Américain,,,,,,,Aulard, F.-A. (François-Alphonse),1849,1928,19,http://www.gutenberg.org/cache/epub/8864/pg8864.txt
163,a7974,/ebooks/18367,"Contes, Tome I",,,,,,,Aulnoy, Madame d' (Marie-Catherine),,1705,,http://www.gutenberg.org/cache/epub/18367/pg18367.txt
164,a7974,/ebooks/18368,"Contes, Tome II",,,,,,,Aulnoy, Madame d' (Marie-Catherine),,1705,,http://www.gutenberg.org/cache/epub/18368/pg18368.txt
165,a7974,/ebooks/29114,La cour et la ville de Madrid vers la fin du XVIIe siècle,<br/>,Relation du voyage d'Espagne par la comtesse d'Aulnoy,,,,,Aulnoy, Madame d' (Marie-Catherine),,1705,,http://www.gutenberg.org/cache/epub/29114/pg29114.txt
166,a5147,/ebooks/36460,Cœur de panthère,,,,,,,Auriac, J. Berlioz d' (Jules Berlioz),1820,,19,http://www.gutenberg.org/cache/epub/36460/pg36460.txt
167,a5147,/ebooks/43960,Les Forestiers du Michigan,,,,,,,Auriac, J. Berlioz d' (Jules Berlioz),1820,,19,http://www.gutenberg.org/cache/epub/43960/pg43960.txt
168,a5147,/ebooks/13598,Jim l'indien,,,,,,,Auriac, J. Berlioz d' (Jules Berlioz),1820,,19,http://www.gutenberg.org/cache/epub/13598/pg13598.txt
169,a5147,/ebooks/34648,Les terres d'or,,,,,,,Auriac, J. Berlioz d' (Jules Berlioz),1820,,19,http://www.gutenberg.org/cache/epub/34648/pg34648.txt
170,a68,/ebooks/36777,Persuasion,,,,,,,Austen, Jane,1775,1817,19,http://www.gutenberg.org/cache/epub/36777/pg36777.txt
171,a68,/ebooks/33388,"Raison et sensibilité, ou les deux manières d'aimer (Tome 1)",,,,,,,Austen, Jane,1775,1817,19,http://www.gutenberg.org/cache/epub/33388/pg33388.txt
172,a68,/ebooks/35151,"Raison et sensibilité, ou les deux manières d'aimer (Tome 2)",,,,,,,Austen, Jane,1775,1817,19,http://www.gutenberg.org/cache/epub/35151/pg35151.txt
173,a68,/ebooks/35163,"Raison et sensibilité, ou les deux manières d'aimer (Tome 3)",,,,,,,Austen, Jane,1775,1817,19,http://www.gutenberg.org/cache/epub/35163/pg35163.txt
174,a68,/ebooks/37634,"Raison et sensibilité, ou les deux manières d'aimer (Tome 4)",,,,,,,Austen, Jane,1775,1817,19,http://www.gutenberg.org/cache/epub/37634/pg37634.txt
175,a33290,/ebooks/28358,Le roi du Klondike,,,,,,,Auzias-Turenne, Raymond,1861,1940,19,http://www.gutenberg.org/cache/epub/28358/pg28358.txt
176,a39210,/ebooks/12356,"Bref récit et succincte narration de la navigation faite en MDXXXV et MDXXXVI par le capitaine Jacques Cartier aux îles de Canada, Hochelaga, Saguenay et autres",,,,,,,Avezac, M. d' (Marie Armand Pascal),1800,1875,19,http://www.gutenberg.org/cache/epub/12356/pg12356.txt
177,a9388,/ebooks/20562,"Voyages au temps jadis en France, en Angleterre, en Allemagne, en Suisse, en Italie, en Sicile, en poste, en diligence, en voiturin, en traîneau, en espéronade, à cheval et en patache, de 1787 à 1844",,,,,,,Aynard, Théodore,1812,1902,19,http://www.gutenberg.org/cache/epub/20562/pg20562.txt
178,a33233,/ebooks/28258,"À terre & en l'air...
",<br/>,Mémoires du Géant,,,,,Babinet, M. (Jacques),1794,1872,19,http://www.gutenberg.org/cache/epub/28258/pg28258.txt
179,a26843,/ebooks/24960,Voyages amusants,,,,,,,Bachaumont, François le Coigneux de,1624,1702,17,http://www.gutenberg.org/cache/epub/24960/pg24960.txt
180,a6350,/ebooks/15871,La femme française dans les temps modernes,,,,,,,Bader, Clarisse,1840,1902,19,http://www.gutenberg.org/cache/epub/15871/pg15871.txt
181,a42680,/ebooks/44301,Fierabras,,,,,,,Bagnyon, Jehan,1412,,15,http://www.gutenberg.org/cache/epub/44301/pg44301.txt
182,a48364,/ebooks/55483,"Condillac: sa vie, sa philosophie, son influence",,,,,,,Baguenault de Puchesse, Gustave,,1922,,http://www.gutenberg.org/cache/epub/55483/pg55483.txt
183,a6557,/ebooks/16237,Les stratagèmes,,,,,,,Bailly, C. (Charles),1800,1862,19,http://www.gutenberg.org/cache/epub/16237/pg16237.txt
184,a49470,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Bakst, Léon,1866,1924,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
185,a49470,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Bakst, Léon,1866,1924,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
186,a4041,/ebooks/11590,Les Français en Amérique pendant la guerre de l'indépendance des États-Unis 1777-1783,,,,,,,Balch, Thomas,1821,1877,19,http://www.gutenberg.org/cache/epub/11590/pg11590.txt
187,a33662,/ebooks/29052,Histoire de Pierre Lapin,,,,,,,Ballon, Victorine,,,,http://www.gutenberg.org/cache/epub/29052/pg29052.txt
188,a251,/ebooks/41211,La Comédie humaine - Volume 01,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/41211/pg41211.txt
189,a251,/ebooks/43851,La Comédie humaine - Volume 02,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/43851/pg43851.txt
190,a251,/ebooks/45060,La Comédie humaine - Volume 03,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/45060/pg45060.txt
191,a251,/ebooks/48082,La Comédie humaine - Volume 04,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/48082/pg48082.txt
192,a251,/ebooks/49482,La Comédie humaine - Volume 05. Scènes de la vie de Province - Tome 01,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/49482/pg49482.txt
193,a251,/ebooks/51381,La Comédie humaine - Volume 06. Scènes de la vie de Province - Tome 02,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/51381/pg51381.txt
194,a251,/ebooks/52831,La Comédie humaine - Volume 07. Scènes de la vie de Province - Tome 03,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/52831/pg52831.txt
195,a251,/ebooks/54723,La Comédie humaine - Volume 08. Scènes de la vie de Province - Tome 04,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/54723/pg54723.txt
196,a251,/ebooks/55860,"La Comédie humaine - Volume 09
",<br/>,Scènes de la vie parisienne - Tome 01,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/55860/pg55860.txt
197,a251,/ebooks/58244,"La Comédie humaine - Volume 10
",<br/>,Scènes de la vie parisienne - Tome 02,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/58244/pg58244.txt
198,a251,/ebooks/60551,"La Comédie humaine - Volume 11
",<br/>,Scènes de la vie parisienne - Tome 03,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/60551/pg60551.txt
199,a251,/ebooks/11766,Contes bruns,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/11766/pg11766.txt
200,a251,/ebooks/12949,Contes Français,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/12949/pg12949.txt
201,a251,/ebooks/11049,Eugénie Grandet,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/11049/pg11049.txt
202,a251,/ebooks/24217,La Maison du Chat-qui-pelote,,,,,,,Balzac, Honoré de,1799,1850,19,http://www.gutenberg.org/cache/epub/24217/pg24217.txt
203,a7426,/ebooks/17915,Les parisiennes de Paris,,,,,,,Banville, Théodore Faullain de,1823,1891,19,http://www.gutenberg.org/cache/epub/17915/pg17915.txt
204,a7426,/ebooks/17501,Socrate et sa femme,,,,,,,Banville, Théodore Faullain de,1823,1891,19,http://www.gutenberg.org/cache/epub/17501/pg17501.txt
205,a5230,/ebooks/13808,L'assassinat du pont-rouge,,,,,,,Barbara, Charles,1817,1866,19,http://www.gutenberg.org/cache/epub/13808/pg13808.txt
206,a5245,/ebooks/52288,L'art ochlocratique: salons de 1882 & de 1883,,,,,,,Barbey d'Aurevilly, J. (Jules),1808,1889,19,http://www.gutenberg.org/cache/epub/52288/pg52288.txt
207,a5245,/ebooks/38316,Le Chevalier des Touches,,,,,,,Barbey d'Aurevilly, J. (Jules),1808,1889,19,http://www.gutenberg.org/cache/epub/38316/pg38316.txt
208,a5245,/ebooks/13848,Les diaboliques,,,,,,,Barbey d'Aurevilly, J. (Jules),1808,1889,19,http://www.gutenberg.org/cache/epub/13848/pg13848.txt
209,a5245,/ebooks/40694,Philosophes et Écrivains Religieux,,,,,,,Barbey d'Aurevilly, J. (Jules),1808,1889,19,http://www.gutenberg.org/cache/epub/40694/pg40694.txt
210,a51461,/ebooks/61500,Les Bains de Bade: Petit Roman d'aventures Galantes et morales,,,,,,,Barbier, George,1882,1932,20,http://www.gutenberg.org/cache/epub/61500/pg61500.txt
211,a43465,/ebooks/15915,New version of Les contes d'Hoffmann (The tales of Hoffman),,,,,,,Barbier, Jules,1825,1901,19,http://www.gutenberg.org/cache/epub/15915/pg15915.txt
212,a43465,/ebooks/15915,New version of Les contes d'Hoffmann (The tales of Hoffman),,,,,,,Barbier, Jules,1825,1901,19,http://www.gutenberg.org/cache/epub/15915/pg15915.txt
213,a1472,/ebooks/48212,Le feu (Journal d'une Escouade),,,,,,,Barbusse, Henri,1873,1935,20,http://www.gutenberg.org/cache/epub/48212/pg48212.txt
214,a33205,/ebooks/28210,Alfred de Musset,,,,,,,Barine, Arvède,1840,1908,19,http://www.gutenberg.org/cache/epub/28210/pg28210.txt
215,a45595,/ebooks/49887,Pensées d'une amazone,,,,,,,Barney, Natalie Clifford,,,,http://www.gutenberg.org/cache/epub/49887/pg49887.txt
216,a6948,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Barrès, Maurice,1862,1923,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
217,a6948,/ebooks/61108,Amori et dolori sacrum: La mort de Venise,,,,,,,Barrès, Maurice,1862,1923,19,http://www.gutenberg.org/cache/epub/61108/pg61108.txt
218,a6948,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Barrès, Maurice,1862,1923,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
219,a6948,/ebooks/61527,La colline inspirée,,,,,,,Barrès, Maurice,1862,1923,19,http://www.gutenberg.org/cache/epub/61527/pg61527.txt
220,a6948,/ebooks/16812,Le culte du moi 1: Sous l'oeil des barbares,,,,,,,Barrès, Maurice,1862,1923,19,http://www.gutenberg.org/cache/epub/16812/pg16812.txt
221,a6948,/ebooks/16813,Le culte du moi 2: Un homme libre,,,,,,,Barrès, Maurice,1862,1923,19,http://www.gutenberg.org/cache/epub/16813/pg16813.txt
222,a6948,/ebooks/16814,Le culte du moi 3: Le jardin de Bérénice,,,,,,,Barrès, Maurice,1862,1923,19,http://www.gutenberg.org/cache/epub/16814/pg16814.txt
223,a6948,/ebooks/55136,Dans le cloaque,<br/>,Notes d'un membre de la Commission d'enquête sur l'affaire Rochette,,,,,Barrès, Maurice,1862,1923,19,http://www.gutenberg.org/cache/epub/55136/pg55136.txt
224,a6948,/ebooks/46842,Un jardin sur l'Oronte,,,,,,,Barrès, Maurice,1862,1923,19,http://www.gutenberg.org/cache/epub/46842/pg46842.txt
225,a6948,/ebooks/61404,Trois Stations de psychothérapie,,,,,,,Barrès, Maurice,1862,1923,19,http://www.gutenberg.org/cache/epub/61404/pg61404.txt
226,a4872,/ebooks/12603,La tête de Martin: Comédie en un acte,,,,,,,Barrière, Théodore,1825,1877,19,http://www.gutenberg.org/cache/epub/12603/pg12603.txt
227,a8868,/ebooks/19756,La réforme postale en France,,,,,,,Barrillon, François-Guillaume,1804,1885,19,http://www.gutenberg.org/cache/epub/19756/pg19756.txt
228,a51291,/ebooks/61162,"Vénus dans le cloître, ou la religieuse en chemise",<br/>,Nouvelle édition enrichie de figures gravées en taille douce,,,,,Barrin, Jean,,1718,,http://www.gutenberg.org/cache/epub/61162/pg61162.txt
229,a45638,/ebooks/49977,La Tétralogie de l'Anneau du Nibelung,,,,,,,Barthèlemy, Edmond,1868,1934,19,http://www.gutenberg.org/cache/epub/49977/pg49977.txt
230,a5287,/ebooks/18106,Lettres de Marie Bashkirtseff,<br/>,Préface de François Coppée,,,,,Bashkirtseff, Marie,,1884,,http://www.gutenberg.org/cache/epub/18106/pg18106.txt
231,a6395,/ebooks/35390,"Œuvres Complètes de Frédéric Bastiat, tome 1
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Bastiat, Frédéric,1801,1850,19,http://www.gutenberg.org/cache/epub/35390/pg35390.txt
232,a6395,/ebooks/42300,"Œuvres Complètes de Frédéric Bastiat, tome 2
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Bastiat, Frédéric,1801,1850,19,http://www.gutenberg.org/cache/epub/42300/pg42300.txt
233,a6395,/ebooks/43315,"Œuvres Complètes de Frédéric Bastiat, tome 3
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Bastiat, Frédéric,1801,1850,19,http://www.gutenberg.org/cache/epub/43315/pg43315.txt
234,a6395,/ebooks/46625,"Œuvres Complètes de Frédéric Bastiat, tome 4
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Bastiat, Frédéric,1801,1850,19,http://www.gutenberg.org/cache/epub/46625/pg46625.txt
235,a6395,/ebooks/46626,"Œuvres Complètes de Frédéric Bastiat, tome 5
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Bastiat, Frédéric,1801,1850,19,http://www.gutenberg.org/cache/epub/46626/pg46626.txt
236,a6395,/ebooks/46627,"Œuvres Complètes de Frédéric Bastiat, tome 6
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Bastiat, Frédéric,1801,1850,19,http://www.gutenberg.org/cache/epub/46627/pg46627.txt
237,a6395,/ebooks/46628,"Œuvres Complètes de Frédéric Bastiat, tome 7
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Bastiat, Frédéric,1801,1850,19,http://www.gutenberg.org/cache/epub/46628/pg46628.txt
238,a41004,/ebooks/41147,Henri IV en Gascogne (1553-1589),,,,,,,Batz-Trenquelléon, Charles de,1835,1914,19,http://www.gutenberg.org/cache/epub/41147/pg41147.txt
239,a40008,/ebooks/39410,Méthode d'équitation basée sur de nouveaux principes,,,,,,,Baucher, François,1796,1873,19,http://www.gutenberg.org/cache/epub/39410/pg39410.txt
240,a1947,/ebooks/54456,De l'amour,,,,,,,Baudelaire, Charles,1821,1867,19,http://www.gutenberg.org/cache/epub/54456/pg54456.txt
241,a1947,/ebooks/26710,Les épaves de Charles Baudelaire,,,,,,,Baudelaire, Charles,1821,1867,19,http://www.gutenberg.org/cache/epub/26710/pg26710.txt
242,a1947,/ebooks/55175,Eureka,,,,,,,Baudelaire, Charles,1821,1867,19,http://www.gutenberg.org/cache/epub/55175/pg55175.txt
243,a1947,/ebooks/6099,Les Fleurs du Mal,,,,,,,Baudelaire, Charles,1821,1867,19,http://www.gutenberg.org/cache/epub/6099/pg6099.txt
244,a1947,/ebooks/20761,Histoires extraordinaires,,,,,,,Baudelaire, Charles,1821,1867,19,http://www.gutenberg.org/cache/epub/20761/pg20761.txt
245,a1947,/ebooks/48383,Histoires grotesques et sérieuses,,,,,,,Baudelaire, Charles,1821,1867,19,http://www.gutenberg.org/cache/epub/48383/pg48383.txt
246,a1947,/ebooks/13792,Journaux intimes,,,,,,,Baudelaire, Charles,1821,1867,19,http://www.gutenberg.org/cache/epub/13792/pg13792.txt
247,a1947,/ebooks/20790,Nouvelles histoires extraordinaires,,,,,,,Baudelaire, Charles,1821,1867,19,http://www.gutenberg.org/cache/epub/20790/pg20790.txt
248,a1947,/ebooks/61565,L'Oeuvre Poètique de Charles Baudelaire: Les Fleurs du Mal,,,,,,,Baudelaire, Charles,1821,1867,19,http://www.gutenberg.org/cache/epub/61565/pg61565.txt
249,a7533,/ebooks/45207,Anie,<br/>,Illustrated version,,,,,Bayard, Émile Antoine,1837,1891,19,http://www.gutenberg.org/cache/epub/45207/pg45207.txt
250,a7533,/ebooks/46111,Autour de la lune,,,,,,,Bayard, Émile Antoine,1837,1891,19,http://www.gutenberg.org/cache/epub/46111/pg46111.txt
251,a7533,/ebooks/26091,Les enfants des Tuileries,,,,,,,Bayard, Émile Antoine,1837,1891,19,http://www.gutenberg.org/cache/epub/26091/pg26091.txt
252,a7533,/ebooks/17670,Les petits vagabonds,,,,,,,Bayard, Émile Antoine,1837,1891,19,http://www.gutenberg.org/cache/epub/17670/pg17670.txt
253,a44500,/ebooks/47846,Poèmes de Walt Whitman,,,,,,,Bazalgette, Léon,1873,1928,20,http://www.gutenberg.org/cache/epub/47846/pg47846.txt
254,a1348,/ebooks/31154,Le Blé qui lève,,,,,,,Bazin, René,1853,1932,19,http://www.gutenberg.org/cache/epub/31154/pg31154.txt
255,a1348,/ebooks/43787,Madame Corentine,,,,,,,Bazin, René,1853,1932,19,http://www.gutenberg.org/cache/epub/43787/pg43787.txt
